"Response ID","Date submitted","Last page","Start language","Date started","Date last action","1 - How old are you?","2 - Does your current main job require coding skills?","3 - How many years of experience do you have as a programmer (any language)?","4 - How many years of experience do you have as a C++ programmer?","5 - Which of the following projects do you contribute to?","6 - Describe your participation in this project:","6 - Describe your participation in this project: [Other]","7 - How would you describe your roles in this project? [Lead Developer]","7 - How would you describe your roles in this project? [Core Developer]","7 - How would you describe your roles in this project? [Occasional Developer]","7 - How would you describe your roles in this project? [QA/Tester]","7 - How would you describe your roles in this project? [Release Manager]","7 - How would you describe your roles in this project? [DevOps]","7 - How would you describe your roles in this project? [Evangelist]","7 - How would you describe your roles in this project? [Documentation Writer]","7 - How would you describe your roles in this project? [Translator]","7 - How would you describe your roles in this project? [Other]","8 - When was your first contribution to this project?","9 - How would you rate the steps to set up this project and start coding? Consider things such as installing tools, libraries, compiler settings, etc.","10 - Which operating systems did you use while working on this project? [BSD]","10 - Which operating systems did you use while working on this project? [Linux]","10 - Which operating systems did you use while working on this project? [OS X / macOS]","10 - Which operating systems did you use while working on this project? [Windows]","10 - Which operating systems did you use while working on this project? [Other]","11 - While working on this project, did you need to use a package manager in order to install dependencies (libraries)?","12 - How satisfied are you with the current way dependencies are handled in this project?","13 - Regarding difficulties you may have faced when building the project, to what extent do you agree or disagree with each of the following statements? [There were problems related to the operating system I used]","13 - Regarding difficulties you may have faced when building the project, to what extent do you agree or disagree with each of the following statements? [There were problems related to the build system settings (CMake, Autotools...)]","13 - Regarding difficulties you may have faced when building the project, to what extent do you agree or disagree with each of the following statements? [The project build configuration was/is a burden to maintain]","13 - Regarding difficulties you may have faced when building the project, to what extent do you agree or disagree with each of the following statements? [Setting up the project and building was/is complicated]","13 - Regarding difficulties you may have faced when building the project, to what extent do you agree or disagree with each of the following statements? [The build system is not compatible with my preferred IDE]","14 - Based on your personal experience with the project, to what extent do you agree or disagree with each of the following statements? [Finding out what are the necessary libraries was complicated]","14 - Based on your personal experience with the project, to what extent do you agree or disagree with each of the following statements? [Retrieving or building the necessary libraries was complicated]","14 - Based on your personal experience with the project, to what extent do you agree or disagree with each of the following statements? [Library version conflicts were/are recurrent]","14 - Based on your personal experience with the project, to what extent do you agree or disagree with each of the following statements? [Linking problems were/are recurrent]","14 - Based on your personal experience with the project, to what extent do you agree or disagree with each of the following statements? [Adding and/or maintaining dependencies was/is troublesome]","14 - Based on your personal experience with the project, to what extent do you agree or disagree with each of the following statements? [I would like to have added/add more libraries but the effort was/is not worthwhile]","14 - Based on your personal experience with the project, to what extent do you agree or disagree with each of the following statements? [People working on the project avoid to add new dependencies]","15 - Besides C++, which other language(s) do you use often? [I don't use any language besides C++]","15 - Besides C++, which other language(s) do you use often? [C]","15 - Besides C++, which other language(s) do you use often? [Objective-C]","15 - Besides C++, which other language(s) do you use often? [D]","15 - Besides C++, which other language(s) do you use often? [C#]","15 - Besides C++, which other language(s) do you use often? [Elixir]","15 - Besides C++, which other language(s) do you use often? [Haskell]","15 - Besides C++, which other language(s) do you use often? [Java]","15 - Besides C++, which other language(s) do you use often? [JavaScript]","15 - Besides C++, which other language(s) do you use often? [Python]","15 - Besides C++, which other language(s) do you use often? [Ruby]","15 - Besides C++, which other language(s) do you use often? [Rust]","15 - Besides C++, which other language(s) do you use often? [Go]","15 - Besides C++, which other language(s) do you use often? [PHP]","15 - Besides C++, which other language(s) do you use often? [Visual Basic / Visual Basic .NET]","15 - Besides C++, which other language(s) do you use often? [Perl]","15 - Besides C++, which other language(s) do you use often? [Delphi / Pascal]","15 - Besides C++, which other language(s) do you use often? [Swift]","15 - Besides C++, which other language(s) do you use often? [Scala]","15 - Besides C++, which other language(s) do you use often? [Groovy]","15 - Besides C++, which other language(s) do you use often? [Other]","16 - In the last 3 months, how often did you use language-specific package managers (NPM, RubyGems, PIP...) while developing in other languages besides C++ such as JavaScript, Ruby, Python, etc?","17 - In the last 3 months, which of the following package managers did you use regularly? [I don't use any package manager regularly]","17 - In the last 3 months, which of the following package managers did you use regularly? [Bower]","17 - In the last 3 months, which of the following package managers did you use regularly? [Cabal/cabal-install]","17 - In the last 3 months, which of the following package managers did you use regularly? [Cargo]","17 - In the last 3 months, which of the following package managers did you use regularly? [CocoaPods]","17 - In the last 3 months, which of the following package managers did you use regularly? [Composer]","17 - In the last 3 months, which of the following package managers did you use regularly? [CPAN]","17 - In the last 3 months, which of the following package managers did you use regularly? [CRAN]","17 - In the last 3 months, which of the following package managers did you use regularly? [CTAN]","17 - In the last 3 months, which of the following package managers did you use regularly? [EasyInstall]","17 - In the last 3 months, which of the following package managers did you use regularly? [goget]","17 - In the last 3 months, which of the following package managers did you use regularly? [Gradle]","17 - In the last 3 months, which of the following package managers did you use regularly? [Ivy]","17 - In the last 3 months, which of the following package managers did you use regularly? [Leiningen]","17 - In the last 3 months, which of the following package managers did you use regularly? [LuaRocks]","17 - In the last 3 months, which of the following package managers did you use regularly? [Maven]","17 - In the last 3 months, which of the following package managers did you use regularly? [npm]","17 - In the last 3 months, which of the following package managers did you use regularly? [NuGet]","17 - In the last 3 months, which of the following package managers did you use regularly? [PIP]","17 - In the last 3 months, which of the following package managers did you use regularly? [RubyGems]","17 - In the last 3 months, which of the following package managers did you use regularly? [sbt]","17 - In the last 3 months, which of the following package managers did you use regularly? [Other]","18 - What is your stance regarding language-specific package managers (NPM, PIP, RubyGems)?","19 - Please explain the stance you selected in the previous question:","20 - Please choose the FIVE most important features that could POSITIVELY influence your use of a package manager tool. [Manage multiple versions of a dependency (library)]","20 - Please choose the FIVE most important features that could POSITIVELY influence your use of a package manager tool. [Good documentation]","20 - Please choose the FIVE most important features that could POSITIVELY influence your use of a package manager tool. [Central repository]","20 - Please choose the FIVE most important features that could POSITIVELY influence your use of a package manager tool. [Easy to install the tool]","20 - Please choose the FIVE most important features that could POSITIVELY influence your use of a package manager tool. [Handle transitive dependencies]","20 - Please choose the FIVE most important features that could POSITIVELY influence your use of a package manager tool. [Good availability of libraries]","20 - Please choose the FIVE most important features that could POSITIVELY influence your use of a package manager tool. [Open source license]","20 - Please choose the FIVE most important features that could POSITIVELY influence your use of a package manager tool. [Handle dependency conflicts]","20 - Please choose the FIVE most important features that could POSITIVELY influence your use of a package manager tool. [Easy to set up and to maintain its configuration]","20 - Please choose the FIVE most important features that could POSITIVELY influence your use of a package manager tool. [Broad adoption on many other projects]","20 - Please choose the FIVE most important features that could POSITIVELY influence your use of a package manager tool. [Easy to integrate with current build configuration]","20 - Please choose the FIVE most important features that could POSITIVELY influence your use of a package manager tool. [Decentralized repository]","20 - Please choose the FIVE most important features that could POSITIVELY influence your use of a package manager tool. [Easy to publish packages]","20 - Please choose the FIVE most important features that could POSITIVELY influence your use of a package manager tool. [Easy and Hassle-free install/update of libraries]","20 - Please choose the FIVE most important features that could POSITIVELY influence your use of a package manager tool. [Free of cost (not necessarily open source)]","20 - Please choose the FIVE most important features that could POSITIVELY influence your use of a package manager tool. [Commercial support]","20 - Please choose the FIVE most important features that could POSITIVELY influence your use of a package manager tool. [Other]","21 - Please choose the FIVE most important features that could NEGATIVELY influence your use of a package manager tool. [Bugs compromise its use]","21 - Please choose the FIVE most important features that could NEGATIVELY influence your use of a package manager tool. [Low adoption on other projects]","21 - Please choose the FIVE most important features that could NEGATIVELY influence your use of a package manager tool. [It builds the project instead of just handling dependencies]","21 - Please choose the FIVE most important features that could NEGATIVELY influence your use of a package manager tool. [One more configuration to maintain]","21 - Please choose the FIVE most important features that could NEGATIVELY influence your use of a package manager tool. [The tool is written in a language that requires a runtime]","21 - Please choose the FIVE most important features that could NEGATIVELY influence your use of a package manager tool. [Insufficient documentation]","21 - Please choose the FIVE most important features that could NEGATIVELY influence your use of a package manager tool. [Too much opinionated / Lack of flexibility]","21 - Please choose the FIVE most important features that could NEGATIVELY influence your use of a package manager tool. [Difficult to publish packages]","21 - Please choose the FIVE most important features that could NEGATIVELY influence your use of a package manager tool. [Low availability of libraries]","21 - Please choose the FIVE most important features that could NEGATIVELY influence your use of a package manager tool. [Configuration is too complicated]","21 - Please choose the FIVE most important features that could NEGATIVELY influence your use of a package manager tool. [It only handle dependencies, it doesn’t build]","21 - Please choose the FIVE most important features that could NEGATIVELY influence your use of a package manager tool. [The tool is not written in C/C++]","21 - Please choose the FIVE most important features that could NEGATIVELY influence your use of a package manager tool. [The tool requires me to change the current build system]","21 - Please choose the FIVE most important features that could NEGATIVELY influence your use of a package manager tool. [It's not compatible with my preferred IDE]","21 - Please choose the FIVE most important features that could NEGATIVELY influence your use of a package manager tool. [Closed/commercial software]","21 - Please choose the FIVE most important features that could NEGATIVELY influence your use of a package manager tool. [Other]","22 - What do you think about starting a new project (any language) without the support of a language-specific package manager (e.g. NPM, Maven, RubyGems)?","C++ Dependency Management  The following questions are specific for dependency management in C++ projects.","23 - What is your current preferred way to add a new library (dependency) to a C++ project?","24 - What are your preferred build systems for C++ projects? [Autotools]","24 - What are your preferred build systems for C++ projects? [Bazel]","24 - What are your preferred build systems for C++ projects? [CMake]","24 - What are your preferred build systems for C++ projects? [GN]","24 - What are your preferred build systems for C++ projects? [Gradle]","24 - What are your preferred build systems for C++ projects? [GYP]","24 - What are your preferred build systems for C++ projects? [make]","24 - What are your preferred build systems for C++ projects? [Meson]","24 - What are your preferred build systems for C++ projects? [ninja]","24 - What are your preferred build systems for C++ projects? [IDE-based build (Visual Studio, XCode...)]","24 - What are your preferred build systems for C++ projects? [Premake]","24 - What are your preferred build systems for C++ projects? [qmake]","24 - What are your preferred build systems for C++ projects? [SCons]","24 - What are your preferred build systems for C++ projects? [WAF]","24 - What are your preferred build systems for C++ projects? [Other]","25 - How often have you used C++ package managers (e.g. Conan, Hunter, Biicode...)?","26 - Overall, how satisfied are you with the tools below? [Biicode]","26 - Overall, how satisfied are you with the tools below? [Build2]","26 - Overall, how satisfied are you with the tools below? [Conan]","26 - Overall, how satisfied are you with the tools below? [CPM]","26 - Overall, how satisfied are you with the tools below? [Hunter]","26 - Overall, how satisfied are you with the tools below? [Meson]","26 - Overall, how satisfied are you with the tools below? [Mason]","26 - Overall, how satisfied are you with the tools below? [Pacm]","26 - Overall, how satisfied are you with the tools below? [Yotta]","27 - If you have used another C++ package manager that is not listed above please let us know its name.","28 - Regarding the use of C++ package managers, to what extent do you agree or disagree with each of the following statements? [I would like to use a C++ package manager in {INSERTANS:1X9X284}]","28 - Regarding the use of C++ package managers, to what extent do you agree or disagree with each of the following statements? [I could give up my preferred build system if the use of a C++ package manager required so]","28 - Regarding the use of C++ package managers, to what extent do you agree or disagree with each of the following statements? [I could give up my preferred IDE if the use of a C++ package manager required so]","28 - Regarding the use of C++ package managers, to what extent do you agree or disagree with each of the following statements? [I would like to split the source code into modules and integrate them by using a C++ package manager]","28 - Regarding the use of C++ package managers, to what extent do you agree or disagree with each of the following statements? [I would use C++ package managers if they were as mature as are the ones for other languages]","29 - Would you like to use a C++ package manager for {INSERTANS:1X9X284}? What about your C++ your personal projects? Would you like to use a package manager for C++ just as it is possible with other languages? If you have already tried a C++ package manager, what are the aspects that you liked and what do you think should be improved? Please share your thoughts.","Thank you","Would you like to receive a copy of the results of this study after its publication?","Would you be available for a follow-up interview (only a fraction of the participants will be interviewed)?","Would you like to participate in the giveaway of three $10 Amazon vouchers?","Please enter your e-mail. We will not use your e-mail to vinculate to answers and certainly we will not disclose this information to third parties. Your views and opinions will be fully anonymized once this study becomes published."
"88","2016-08-30 08:57:11","2","en","2016-08-30 04:41:51","2016-08-30 08:57:11","25 - 34 years old","Yes","3 ~ 5 years","3 ~ 5 years","Kodi","It is a hobby","","Yes","Yes","No","Yes","No","No","No","No","No","","3 years ago or more","Somewhat Easy","No","Yes","No","Yes","","Yes, the system package manager (apt-get, yum, macports...)","4","Agree","Strongly disagree","Disagree","Neither agree nor disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Disagree","No","Yes","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Matlab","Never","Yes","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","Pro","It's great because it can simplify dependency management.","Yes","Yes","No","No","No","No","No","No","Yes","No","No","No","Yes","Yes","No","No","","No","No","No","No","No","Yes","No","Yes","No","Yes","No","No","Yes","Yes","No","","It is not a problem, this can be handled without a tool","","Custom script to fetch and install libraries","No","No","Yes","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","","Rarely (in less than 10% of the chances when I could have)","Neutral","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","","Agree","Strongly disagree","Strongly disagree","Agree","Agree","Yes I would like to use a package manager for Kodi and for my own projects. If it would be easy to maintain and use.","","Yes","Yes","Yes","<EMAIL REMOVED>"
"89","2016-08-30 05:08:30","2","en","2016-08-30 04:49:58","2016-08-30 05:08:30","24 years old or less","No and I never had to code in work","3 ~ 5 years","1 ~ 3 years","Firefox","It is a hobby","","No","No","Yes","No","No","No","No","No","No","","3 months ago or less","Somewhat Difficult","No","No","Yes","No","","Yes, the system package manager (apt-get, yum, macports...)","4","Disagree","Disagree","Neither agree nor disagree","Agree","Disagree","Agree","Agree","Agree","I don't know","Agree","I don't know","Agree","No","Yes","No","No","No","No","No","No","Yes","Yes","No","No","No","No","Yes","Yes","No","No","No","No","","Always","No","Yes","No","No","No","No","Yes","Yes","No","Yes","No","No","No","No","No","No","Yes","No","Yes","No","No","","Pro","It helps in installation of language-specific libraries very easy. Installing libraries manually is a pain. Also this type of system, allows other users, using my work/project to easily install the dependencies from package.json/requirements.txt","No","Yes","No","Yes","No","Yes","No","No","Yes","No","No","No","No","No","Yes","No","","Yes","No","No","No","No","Yes","No","Yes","Yes","Yes","No","No","No","No","No","","I would not start the project, dependency management is essential for me","","Header-only libraries","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","","Never","I don't know this tool","I don't know this tool","I don't know this tool","I know but never used this tool","I don't know this tool","I don't know this tool","I know but never used this tool","I don't know this tool","I don't know this tool","","Disagree","Agree","Agree","Agree","Strongly agree","There hasn't been a centralized package manager of C++ as far as I know. Having a package manager like pip/npm is a magic as we don't have to worry about the dependencies of the project and concentrate more on its core.","","Yes","Yes","Yes","<EMAIL REMOVED>"
"90","2016-08-30 05:14:19","2","en","2016-08-30 05:06:21","2016-08-30 05:14:19","35 - 44 years old","Yes","15 years or more","3 ~ 5 years","Firefox","It is part of my job","","No","Yes","No","No","No","No","No","No","No","","1 ~ 3 years ago","Somewhat Easy","No","Yes","No","No","","Yes, the system package manager (apt-get, yum, macports...)","5","Strongly disagree","Strongly disagree","Strongly disagree","Disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","I don't know","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","","Fairly often","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","","I don't know","They're useful for development but aren't great for running an application in the long term.","No","No","No","No","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes","No","No","","Yes","No","No","No","No","No","Yes","No","Yes","No","No","No","No","Yes","Yes","","It is not a problem, this can be handled without a tool","","Manually compile and install libraries","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","","Never","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","","Neither agree nor disagree","Disagree","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","","","No","No","Yes","<EMAIL REMOVED>"
"91","","","en","2016-08-30 05:35:22","2016-08-30 05:35:22","","","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","N/A","N/A","N/A","N/A","","","","","","","","","","","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","","","","","","","","","","","","","","","","N/A","N/A","N/A",""
"92","","","en","2016-08-30 05:52:00","2016-08-30 05:52:00","","","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","N/A","N/A","N/A","N/A","","","","","","","","","","","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","","","","","","","","","","","","","","","","N/A","N/A","N/A",""
"93","2016-08-30 06:08:37","2","en","2016-08-30 05:54:03","2016-08-30 06:08:37","24 years old or less","Yes","1 ~ 3 years","1 year or less","OpenCV","It is a hobby","","No","No","No","No","No","No","No","Yes","No","","3 ~ 12 months ago","Somewhat Easy","No","Yes","Yes","No","","Yes, both kinds of package managers","4","Agree","Agree","Agree","Neither agree nor disagree","Disagree","Neither agree nor disagree","Agree","Agree","Agree","Agree","Agree","Agree","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","","Very often","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","","Pro","easy to install/update/manage dependencies","No","Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","Yes","No","No","","No","No","No","Yes","No","Yes","No","Yes","Yes","Yes","No","No","No","No","No","","It is not a problem, I could make use of a tool later","","Manually compile and install libraries","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","","Never","I know but never used this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","","","Yes","Yes","Yes","<EMAIL REMOVED>"
"94","","","en","2016-08-30 05:57:02","2016-08-30 05:57:02","","","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","N/A","N/A","N/A","N/A","","","","","","","","","","","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","","","","","","","","","","","","","","","","N/A","N/A","N/A",""
"95","2016-08-30 07:04:24","2","en","2016-08-30 06:40:30","2016-08-30 07:04:24","25 - 34 years old","Yes","10 ~ 15 years","10 ~ 15 years","OpenCV","It is a hobby","","No","No","Yes","No","No","No","No","No","No","","3 ~ 12 months ago","Easy","No","Yes","No","No","","Yes, the system package manager (apt-get, yum, macports...)","4","Strongly disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","I don't know","No","Yes","No","No","Yes","No","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","","Very often","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","No","No","apt when possible","Pro","Although I have selected ""Pro"", it should be explained. In the Linux world the preferred way to install any package is using system package manager. The drawback of system PM is that the system repository usually contains one stable and well-tested (with particular OS distributive) package version. The language-specific package manager allows getting some specific version, also non-stable most recent one. Probably this approach is not suitable for system-wide package manager because it should ensure the system is stable with any combination of installed packages. So the intention of language-specific PMs should be only development work, not distribution of released product. With this approach it seems OK for me.","Yes","No","No","No","No","No","No","Yes","Yes","No","Yes","No","No","Yes","No","No","","Yes","No","Yes","No","No","Yes","No","No","No","Yes","No","No","Yes","No","No","","It is not a problem, this can be handled without a tool","","System package manager","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","","Never","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","","Agree","Strongly disagree","Strongly disagree","Agree","Agree","I would use a PM if it would be really convenient. Also it should be carefully designed so that there will no be conflict with system-wide package manager.","","Yes","No","No","<EMAIL REMOVED>"
"96","2016-08-30 07:24:13","2","en","2016-08-30 06:52:37","2016-08-30 07:24:13","25 - 34 years old","Yes","1 ~ 3 years","1 ~ 3 years","LibreOffice","It is part of my job","","No","Yes","No","No","No","No","No","No","No","","1 ~ 3 years ago","Somewhat Easy","No","Yes","No","No","","No","3","Agree","Neither agree nor disagree","Neither agree nor disagree","Disagree","Disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Agree","Disagree","I don't know","Disagree","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","","Sometimes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","","I don't know","As I used some package managers very less time","No","No","No","Yes","No","Yes","No","Yes","Yes","No","No","No","No","Yes","No","No","","No","No","No","Yes","No","No","No","No","No","Yes","No","Yes","Yes","No","Yes","","I would not start the project, dependency management is essential for me","","Git submodules","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","","Never","I don't know this tool","I know but never used this tool","I know but never used this tool","I know but never used this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I know but never used this tool","","Disagree","Agree","Agree","Disagree","Neither agree nor disagree","","","Yes","No","Yes","<EMAIL REMOVED>"
"97","2016-08-30 07:14:13","2","en","2016-08-30 06:59:37","2016-08-30 07:14:13","25 - 34 years old","Yes","10 ~ 15 years","5 ~ 10 years","Firefox","It is part of my job","","No","Yes","No","No","No","No","No","No","No","","3 years ago or more","Somewhat Easy","No","Yes","Yes","Yes","","Yes, both kinds of package managers","3","Agree","Agree","Agree","Disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Agree","Agree","Disagree","Neither agree nor disagree","No","Yes","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","","Sometimes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","No","No","","Against","Language-specific package managers do not integrate well with distributions, require additional maintenance to be kept up to date, often do not provide a way to verify the integrity and authenticity of the sources or binaries they download. The centralization they often enforce puts development at risk in case their main source is unavailable or compromised. I see them as a necessary evil in cross-platform development since outside of Linux distributions mainstream operating systems do not offer mechanisms to easily manage packages and their dependencies.","No","Yes","No","No","No","No","Yes","No","Yes","No","Yes","Yes","No","No","No","No","","No","No","Yes","Yes","Yes","No","Yes","No","No","No","No","No","Yes","No","No","","It is not a problem, this can be handled without a tool","","System package manager","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","","Never","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","","Neither agree nor disagree","Disagree","Neither agree nor disagree","Disagree","Disagree","I do not think I would use a C++ package manager when developing on Linux since the system package manager is more than sufficient for the task. It might be helpful on Windows and MacOS X which lack a system package manager often forcing developers to ship statically linked binaries with all the dependencies baked-in at compile time. A package manager might offer a better workflow there but to truly be effective it would need widespread acceptance and use.","","Yes","No","Yes","<EMAIL REMOVED>"
"98","2016-08-30 13:23:58","2","en","2016-08-30 07:14:47","2016-08-30 13:23:58","35 - 44 years old","Yes","15 years or more","15 years or more","Lyx","It is a hobby","","No","No","No","No","No","No","No","No","Yes","","3 years ago or more","Easy","No","Yes","No","No","","Yes, the system package manager (apt-get, yum, macports...)","4","Strongly disagree","Agree","Neither agree nor disagree","Agree","Agree","Strongly agree","Agree","Disagree","Disagree","Strongly agree","Neither agree nor disagree","Neither agree nor disagree","No","Yes","No","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","Yes","No","No","No","","Sometimes","Yes","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","Pro","Package manager offers an unified way to install packages and their dependencies. An automation is usually also possible.","No","No","No","No","No","Yes","No","Yes","Yes","No","No","No","No","Yes","Yes","No","","No","No","No","No","Yes","Yes","Yes","No","Yes","No","No","No","No","No","Yes","","It is not a problem, I could make use of a tool later","","Manually compile and install libraries","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","","Never","I don't know this tool","I know but never used this tool","I don't know this tool","I don't know this tool","I don't know this tool","I don't know this tool","I know but never used this tool","I know but never used this tool","I know but never used this tool","","Neither agree nor disagree","Neither agree nor disagree","Disagree","Agree","Neither agree nor disagree","","","Yes","No","Yes","<EMAIL REMOVED>"
"99","2016-08-30 07:35:56","2","en","2016-08-30 07:17:58","2016-08-30 07:35:56","45 - 54 years old","No and I never had to code in work","3 ~ 5 years","1 year or less","GParted","It is a hobby","","No","No","No","No","No","No","No","No","Yes","","3 years ago or more","Somewhat Easy","No","Yes","No","No","","Yes, the system package manager (apt-get, yum, macports...)","4","I don't know","I don't know","I don't know","I don't know","I don't know","Disagree","Disagree","Strongly disagree","Disagree","Disagree","I don't know","I don't know","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","","Sometimes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","synaptics","Against","For common users, upgrades of applications, extensions and addons via language-specific package managers tend to be forgotten until serious problems arise","No","No","No","Yes","No","No","Yes","Yes","Yes","Yes","No","No","No","No","No","No","","No","Yes","No","No","No","Yes","No","No","No","Yes","No","No","No","Yes","Yes","","It is not a problem, I could make use of a tool later","","Use precompiled packages","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","","Rarely (in less than 10% of the chances when I could have)","I don't know this tool","I don't know this tool","I don't know this tool","I know but never used this tool","I don't know this tool","I don't know this tool","I don't know this tool","I know but never used this tool","I know but never used this tool","","Neither agree nor disagree","Agree","Neither agree nor disagree","Agree","Neither agree nor disagree","","","No","No","No",""
